Source: ftp://192.168.100.194:8194/tmp/
Dest:   file:///dev/
  zero194.img  ->  null

            0 bytes         0.00 MB/sec avg         0.00 MB/sec inst
     20971520 bytes         5.00 MB/sec avg        10.00 MB/sec inst
    807403520 bytes         7.40 MB/sec avg        14.00 MB/sec inst
    840957952 bytes         7.57 MB/sec avg        16.00 MB/sec inst
    871366656 bytes         7.69 MB/sec avg        14.50 MB/sec inst
    898629632 bytes         7.79 MB/sec avg        13.00 MB/sec inst
    925892608 bytes         7.88 MB/sec avg        13.00 MB/sec inst
    952107008 bytes         7.96 MB/sec avg        12.50 MB/sec inst
    977272832 bytes         8.03 MB/sec avg        12.00 MB/sec inst
   1000341504 bytes         8.08 MB/sec avg        11.00 MB/sec inst
   1026555904 bytes         8.16 MB/sec avg        12.50 MB/sec inst
   1063256064 bytes         8.31 MB/sec avg        17.50 MB/sec inst
   1113587712 bytes         8.56 MB/sec avg        24.00 MB/sec inst
   1182793728 bytes         8.95 MB/sec avg        33.00 MB/sec inst
   1246756864 bytes         9.29 MB/sec avg        30.50 MB/sec inst
   1296039936 bytes         9.51 MB/sec avg        23.50 MB/sec inst
   1358954496 bytes         9.82 MB/sec avg        30.00 MB/sec inst
   1406140416 bytes        10.01 MB/sec avg        22.50 MB/sec inst
   1450180608 bytes        10.17 MB/sec avg        21.00 MB/sec inst
   1507852288 bytes        10.42 MB/sec avg        27.50 MB/sec inst
   1565523968 bytes        10.66 MB/sec avg        27.50 MB/sec inst
   1624244224 bytes        10.91 MB/sec avg        28.00 MB/sec inst
   1686110208 bytes        11.17 MB/sec avg        29.50 MB/sec inst
   1740636160 bytes        11.37 MB/sec avg        26.00 MB/sec inst
   1800404992 bytes        11.60 MB/sec avg        28.50 MB/sec inst
   1858076672 bytes        11.81 MB/sec avg        27.50 MB/sec inst
   1913651200 bytes        12.01 MB/sec avg        26.50 MB/sec inst
   1974468608 bytes        12.23 MB/sec avg        29.00 MB/sec inst
   2027945984 bytes        12.40 MB/sec avg        25.50 MB/sec inst
   2083520512 bytes        12.58 MB/sec avg        26.50 MB/sec inst
   2142240768 bytes        12.77 MB/sec avg        28.00 MB/sec inst
   2195718144 bytes        12.93 MB/sec avg        25.50 MB/sec inst
   2253389824 bytes        13.10 MB/sec avg        27.50 MB/sec inst
   2316304384 bytes        13.31 MB/sec avg        30.00 MB/sec inst
   2373976064 bytes        13.48 MB/sec avg        27.50 MB/sec inst
   2434793472 bytes        13.66 MB/sec avg        29.00 MB/sec inst
   2494562304 bytes        13.83 MB/sec avg        28.50 MB/sec inst
   2550136832 bytes        13.98 MB/sec avg        26.50 MB/sec inst
   2613051392 bytes        14.16 MB/sec avg        30.00 MB/sec inst
   2686451712 bytes        14.39 MB/sec avg        35.00 MB/sec inst
   2777677824 bytes        14.72 MB/sec avg        43.50 MB/sec inst
   2890924032 bytes        15.15 MB/sec avg        54.00 MB/sec inst
   2966421504 bytes        15.37 MB/sec avg        36.00 MB/sec inst
   3036676096 bytes        15.57 MB/sec avg        33.50 MB/sec inst
   3124756480 bytes        15.85 MB/sec avg        42.00 MB/sec inst
   3233808384 bytes        16.23 MB/sec avg        52.00 MB/sec inst
   3304062976 bytes        16.41 MB/sec avg        33.50 MB/sec inst
Source: ftp://192.168.100.194:8194/tmp/
Dest:   file:///dev/
  zero194.img  ->  null

            0 bytes         0.00 MB/sec avg         0.00 MB/sec inst
     16777216 bytes         4.00 MB/sec avg         8.00 MB/sec inst
     29360128 bytes         4.67 MB/sec avg         6.00 MB/sec inst
     38797312 bytes         4.62 MB/sec avg         4.50 MB/sec inst
     44040192 bytes         4.20 MB/sec avg         2.50 MB/sec inst
     50331648 bytes         4.00 MB/sec avg         3.00 MB/sec inst
     55574528 bytes         3.79 MB/sec avg         2.50 MB/sec inst
     60817408 bytes         3.62 MB/sec avg         2.50 MB/sec inst
     68157440 bytes         3.61 MB/sec avg         3.50 MB/sec inst
     89128960 bytes         4.25 MB/sec avg        10.00 MB/sec inst
    132120576 bytes         5.73 MB/sec avg        20.50 MB/sec inst
    185597952 bytes         7.37 MB/sec avg        25.50 MB/sec inst
    226492416 bytes         8.31 MB/sec avg        19.50 MB/sec inst
    255852544 bytes         8.71 MB/sec avg        14.00 MB/sec inst
    284164096 bytes         9.03 MB/sec avg        13.50 MB/sec inst
    321912832 bytes         9.59 MB/sec avg        18.00 MB/sec inst
    347078656 bytes         9.74 MB/sec avg        12.00 MB/sec inst
    379584512 bytes        10.06 MB/sec avg        15.50 MB/sec inst
    413138944 bytes        10.37 MB/sec avg        16.00 MB/sec inst
    446693376 bytes        10.65 MB/sec avg        16.00 MB/sec inst
    477102080 bytes        10.83 MB/sec avg        14.50 MB/sec inst
    503316480 bytes        10.91 MB/sec avg        12.50 MB/sec inst
    522190848 bytes        10.83 MB/sec avg         9.00 MB/sec inst
    540016640 bytes        10.73 MB/sec avg         8.50 MB/sec inst
    560988160 bytes        10.70 MB/sec avg        10.00 MB/sec inst
    579862528 bytes        10.63 MB/sec avg         9.00 MB/sec inst
    595591168 bytes        10.52 MB/sec avg         7.50 MB/sec inst
    610271232 bytes        10.39 MB/sec avg         7.00 MB/sec inst
    625999872 bytes        10.29 MB/sec avg         7.50 MB/sec inst
    638582784 bytes        10.15 MB/sec avg         6.00 MB/sec inst
    652214272 bytes        10.03 MB/sec avg         6.50 MB/sec inst
    670040064 bytes         9.98 MB/sec avg         8.50 MB/sec inst
    681574400 bytes         9.85 MB/sec avg         5.50 MB/sec inst
    695205888 bytes         9.75 MB/sec avg         6.50 MB/sec inst
    706740224 bytes         9.63 MB/sec avg         5.50 MB/sec inst
    715128832 bytes         9.47 MB/sec avg         4.00 MB/sec inst
    727711744 bytes         9.38 MB/sec avg         6.00 MB/sec inst
    753926144 bytes         9.46 MB/sec avg        12.50 MB/sec inst
    773849088 bytes         9.46 MB/sec avg         9.50 MB/sec inst
    789577728 bytes         9.41 MB/sec avg         7.50 MB/sec inst
    804257792 bytes         9.35 MB/sec avg         7.00 MB/sec inst
    831520768 bytes         9.44 MB/sec avg        13.00 MB/sec inst
    858783744 bytes         9.52 MB/sec avg        13.00 MB/sec inst
    883949568 bytes         9.58 MB/sec avg        12.00 MB/sec inst
    921698304 bytes         9.77 MB/sec avg        18.00 MB/sec inst
    982515712 bytes        10.18 MB/sec avg        29.00 MB/sec inst
   1026555904 bytes        10.41 MB/sec avg        21.00 MB/sec inst
   1054867456 bytes        10.48 MB/sec avg        13.50 MB/sec inst
   1066401792 bytes        10.38 MB/sec avg         5.50 MB/sec inst
   1083179008 bytes        10.33 MB/sec avg         8.00 MB/sec inst
   1094713344 bytes        10.24 MB/sec avg         5.50 MB/sec inst
   1103101952 bytes        10.12 MB/sec avg         4.00 MB/sec inst
   1115684864 bytes        10.04 MB/sec avg         6.00 MB/sec inst
   1143996416 bytes        10.10 MB/sec avg        13.50 MB/sec inst
   1177550848 bytes        10.21 MB/sec avg        16.00 MB/sec inst
   1205862400 bytes        10.27 MB/sec avg        13.50 MB/sec inst
   1226833920 bytes        10.26 MB/sec avg        10.00 MB/sec inst
   1249902592 bytes        10.28 MB/sec avg        11.00 MB/sec inst
   1269825536 bytes        10.26 MB/sec avg         9.50 MB/sec inst
   1288699904 bytes        10.24 MB/sec avg         9.00 MB/sec inst
   1319108608 bytes        10.31 MB/sec avg        14.50 MB/sec inst
   1348468736 bytes        10.37 MB/sec avg        14.00 MB/sec inst
   1378877440 bytes        10.44 MB/sec avg        14.50 MB/sec inst
   1407188992 bytes        10.48 MB/sec avg        13.50 MB/sec inst
   1433403392 bytes        10.52 MB/sec avg        12.50 MB/sec inst
   1460666368 bytes        10.55 MB/sec avg        13.00 MB/sec inst
   1485832192 bytes        10.57 MB/sec avg        12.00 MB/sec inst
   1512046592 bytes        10.60 MB/sec avg        12.50 MB/sec inst
   1544552448 bytes        10.67 MB/sec avg        15.50 MB/sec inst
   1589641216 bytes        10.83 MB/sec avg        21.50 MB/sec inst
   1622147072 bytes        10.89 MB/sec avg        15.50 MB/sec inst
   1654652928 bytes        10.96 MB/sec avg        15.50 MB/sec inst
   1701838848 bytes        11.12 MB/sec avg        22.50 MB/sec inst
   1731198976 bytes        11.16 MB/sec avg        14.00 MB/sec inst
   1767899136 bytes        11.24 MB/sec avg        17.50 MB/sec inst
   1818230784 bytes        11.41 MB/sec avg        24.00 MB/sec inst
   1866465280 bytes        11.56 MB/sec avg        23.00 MB/sec inst
   1918894080 bytes        11.73 MB/sec avg        25.00 MB/sec inst
   1979711488 bytes        11.95 MB/sec avg        29.00 MB/sec inst
   2055208960 bytes        12.25 MB/sec avg        36.00 MB/sec inst
   2151677952 bytes        12.67 MB/sec avg        46.00 MB/sec inst
   2221932544 bytes        12.92 MB/sec avg        33.50 MB/sec inst
   2284847104 bytes        13.13 MB/sec avg        30.00 MB/sec inst
   2362441728 bytes        13.41 MB/sec avg        37.00 MB/sec inst
   2418016256 bytes        13.56 MB/sec avg        26.50 MB/sec inst
   2470445056 bytes        13.70 MB/sec avg        25.00 MB/sec inst
   2538602496 bytes        13.91 MB/sec avg        32.50 MB/sec inst
   2634022912 bytes        14.27 MB/sec avg        45.50 MB/sec inst
   2766143488 bytes        14.82 MB/sec avg        63.00 MB/sec inst
   2856321024 bytes        15.13 MB/sec avg        43.00 MB/sec inst
   2942304256 bytes        15.42 MB/sec avg        41.00 MB/sec inst
   3045064704 bytes        15.78 MB/sec avg        49.00 MB/sec inst
   3171942400 bytes        16.26 MB/sec avg        60.50 MB/sec inst
   3246391296 bytes        16.47 MB/sec avg        35.50 MB/sec inst
   3327131648 bytes        16.70 MB/sec avg        38.50 MB/sec inst
   3427794944 bytes        17.03 MB/sec avg        48.00 MB/sec inst
   3549429760 bytes        17.45 MB/sec avg        58.00 MB/sec inst
   3660578816 bytes        17.81 MB/sec avg        53.00 MB/sec inst
   3775922176 bytes        18.19 MB/sec avg        55.00 MB/sec inst
   3900702720 bytes        18.60 MB/sec avg        59.50 MB/sec inst
   4014997504 bytes        18.96 MB/sec avg        54.50 MB/sec inst
   4126146560 bytes        19.29 MB/sec avg        53.00 MB/sec inst
   4242538496 bytes        19.64 MB/sec avg        55.50 MB/sec inst

