Source: ftp://192.168.100.190:8190/tmp/
Dest:   file:///dev/
  zero190.img  ->  null

            0 bytes         0.00 MB/sec avg         0.00 MB/sec inst
      9437184 bytes         2.25 MB/sec avg         4.50 MB/sec inst
   1058013184 bytes        10.73 MB/sec avg        17.50 MB/sec inst
   1102053376 bytes        10.95 MB/sec avg        21.00 MB/sec inst
   1158676480 bytes        11.28 MB/sec avg        27.00 MB/sec inst
   1193279488 bytes        11.38 MB/sec avg        16.50 MB/sec inst
   1223688192 bytes        11.44 MB/sec avg        14.50 MB/sec inst
   1246756864 bytes        11.43 MB/sec avg        11.00 MB/sec inst
   1270874112 bytes        11.43 MB/sec avg        11.50 MB/sec inst
   1289748480 bytes        11.39 MB/sec avg         9.00 MB/sec inst
   1315962880 bytes        11.41 MB/sec avg        12.50 MB/sec inst
   1333788672 bytes        11.36 MB/sec avg         8.50 MB/sec inst
   1357905920 bytes        11.36 MB/sec avg        11.50 MB/sec inst
   1398800384 bytes        11.50 MB/sec avg        19.50 MB/sec inst
   1427111936 bytes        11.53 MB/sec avg        13.50 MB/sec inst
   1458569216 bytes        11.59 MB/sec avg        15.00 MB/sec inst
   1506803712 bytes        11.78 MB/sec avg        23.00 MB/sec inst
   1550843904 bytes        11.93 MB/sec avg        21.00 MB/sec inst
   1587544064 bytes        12.02 MB/sec avg        17.50 MB/sec inst
   1636827136 bytes        12.20 MB/sec avg        23.50 MB/sec inst
   1672478720 bytes        12.27 MB/sec avg        17.00 MB/sec inst
   1708130304 bytes        12.34 MB/sec avg        17.00 MB/sec inst
   1757413376 bytes        12.51 MB/sec avg        23.50 MB/sec inst
   1804599296 bytes        12.65 MB/sec avg        22.50 MB/sec inst
   1854930944 bytes        12.82 MB/sec avg        24.00 MB/sec inst
   1907359744 bytes        12.99 MB/sec avg        25.00 MB/sec inst
   1954545664 bytes        13.13 MB/sec avg        22.50 MB/sec inst
   2006974464 bytes        13.29 MB/sec avg        25.00 MB/sec inst
   2055208960 bytes        13.42 MB/sec avg        23.00 MB/sec inst
   2103443456 bytes        13.55 MB/sec avg        23.00 MB/sec inst
   2156920832 bytes        13.71 MB/sec avg        25.50 MB/sec inst
   2203058176 bytes        13.82 MB/sec avg        22.00 MB/sec inst
   2252341248 bytes        13.95 MB/sec avg        23.50 MB/sec inst
   2303721472 bytes        14.08 MB/sec avg        24.50 MB/sec inst
   2350907392 bytes        14.19 MB/sec avg        22.50 MB/sec inst
   2402287616 bytes        14.32 MB/sec avg        24.50 MB/sec inst
   2450522112 bytes        14.43 MB/sec avg        23.00 MB/sec inst
   2498756608 bytes        14.53 MB/sec avg        23.00 MB/sec inst
   2551185408 bytes        14.66 MB/sec avg        25.00 MB/sec inst
   2597322752 bytes        14.74 MB/sec avg        22.00 MB/sec inst
   2646605824 bytes        14.85 MB/sec avg        23.50 MB/sec inst
   2697986048 bytes        14.96 MB/sec avg        24.50 MB/sec inst
   2745171968 bytes        15.05 MB/sec avg        22.50 MB/sec inst
   2796552192 bytes        15.15 MB/sec avg        24.50 MB/sec inst
   2858418176 bytes        15.31 MB/sec avg        29.50 MB/sec inst
   2933915648 bytes        15.54 MB/sec avg        36.00 MB/sec inst
   3029336064 bytes        15.87 MB/sec avg        45.50 MB/sec inst
   3112173568 bytes        16.13 MB/sec avg        39.50 MB/sec inst
   3174039552 bytes        16.27 MB/sec avg        29.50 MB/sec inst
   3247439872 bytes        16.47 MB/sec avg        35.00 MB/sec inst
   3342860288 bytes        16.78 MB/sec avg        45.50 MB/sec inst
   3417309184 bytes        16.97 MB/sec avg        35.50 MB/sec inst
   3480223744 bytes        17.11 MB/sec avg        30.00 MB/sec inst
   3556769792 bytes        17.31 MB/sec avg        36.50 MB/sec inst
   3657433088 bytes        17.62 MB/sec avg        48.00 MB/sec inst
   3753902080 bytes        17.90 MB/sec avg        46.00 MB/sec inst
   3851419648 bytes        18.18 MB/sec avg        46.50 MB/sec inst
   3955228672 bytes        18.49 MB/sec avg        49.50 MB/sec inst
   4061134848 bytes        18.80 MB/sec avg        50.50 MB/sec inst
   4155506688 bytes        19.05 MB/sec avg        45.00 MB/sec inst
   4255121408 bytes        19.32 MB/sec avg        47.50 MB/sec inst

Source: ftp://192.168.100.190:8190/tmp/
Dest:   file:///dev/
  zero190.img  ->  null

            0 bytes         0.00 MB/sec avg         0.00 MB/sec inst
      9437184 bytes         2.25 MB/sec avg         4.50 MB/sec inst
     18874368 bytes         3.00 MB/sec avg         4.50 MB/sec inst
     26214400 bytes         3.12 MB/sec avg         3.50 MB/sec inst
     41943040 bytes         4.00 MB/sec avg         7.50 MB/sec inst
     66060288 bytes         5.25 MB/sec avg        11.50 MB/sec inst
     81788928 bytes         5.57 MB/sec avg         7.50 MB/sec inst
     92274688 bytes         5.50 MB/sec avg         5.00 MB/sec inst
    105906176 bytes         5.61 MB/sec avg         6.50 MB/sec inst
    116391936 bytes         5.55 MB/sec avg         5.00 MB/sec inst
    136314880 bytes         5.91 MB/sec avg         9.50 MB/sec inst
    162529280 bytes         6.46 MB/sec avg        12.50 MB/sec inst
    182452224 bytes         6.69 MB/sec avg         9.50 MB/sec inst
    205520896 bytes         7.00 MB/sec avg        11.00 MB/sec inst
    217055232 bytes         6.90 MB/sec avg         5.50 MB/sec inst
    227540992 bytes         6.78 MB/sec avg         5.00 MB/sec inst
    240123904 bytes         6.74 MB/sec avg         6.00 MB/sec inst
    250609664 bytes         6.64 MB/sec avg         5.00 MB/sec inst
    265289728 bytes         6.66 MB/sec avg         7.00 MB/sec inst
    276824064 bytes         6.60 MB/sec avg         5.50 MB/sec inst
    290455552 bytes         6.60 MB/sec avg         6.50 MB/sec inst
    311427072 bytes         6.75 MB/sec avg        10.00 MB/sec inst
    334495744 bytes         6.93 MB/sec avg        11.00 MB/sec inst
    352321536 bytes         7.00 MB/sec avg         8.50 MB/sec inst
    369098752 bytes         7.04 MB/sec avg         8.00 MB/sec inst
    381681664 bytes         7.00 MB/sec avg         6.00 MB/sec inst
    391118848 bytes         6.91 MB/sec avg         4.50 MB/sec inst
    401604608 bytes         6.84 MB/sec avg         5.00 MB/sec inst
    411041792 bytes         6.76 MB/sec avg         4.50 MB/sec inst
    423624704 bytes         6.73 MB/sec avg         6.00 MB/sec inst
    436207616 bytes         6.71 MB/sec avg         6.00 MB/sec inst
    447741952 bytes         6.67 MB/sec avg         5.50 MB/sec inst
    457179136 bytes         6.61 MB/sec avg         4.50 MB/sec inst
    464519168 bytes         6.51 MB/sec avg         3.50 MB/sec inst
    472907776 bytes         6.44 MB/sec avg         4.00 MB/sec inst
    485490688 bytes         6.43 MB/sec avg         6.00 MB/sec inst
    508559360 bytes         6.55 MB/sec avg        11.00 MB/sec inst
    530579456 bytes         6.66 MB/sec avg        10.50 MB/sec inst
    550502400 bytes         6.73 MB/sec avg         9.50 MB/sec inst
    581959680 bytes         6.94 MB/sec avg        15.00 MB/sec inst
    615514112 bytes         7.16 MB/sec avg        16.00 MB/sec inst
    638582784 bytes         7.25 MB/sec avg        11.00 MB/sec inst
    654311424 bytes         7.26 MB/sec avg         7.50 MB/sec inst
    677380096 bytes         7.34 MB/sec avg        11.00 MB/sec inst
    717225984 bytes         7.60 MB/sec avg        19.00 MB/sec inst
    775946240 bytes         8.04 MB/sec avg        28.00 MB/sec inst
    814743552 bytes         8.27 MB/sec avg        18.50 MB/sec inst
    848297984 bytes         8.43 MB/sec avg        16.00 MB/sec inst
    873463808 bytes         8.50 MB/sec avg        12.00 MB/sec inst
    899678208 bytes         8.58 MB/sec avg        12.50 MB/sec inst
    919601152 bytes         8.60 MB/sec avg         9.50 MB/sec inst
    940572672 bytes         8.62 MB/sec avg        10.00 MB/sec inst
    956301312 bytes         8.60 MB/sec avg         7.50 MB/sec inst
    974127104 bytes         8.60 MB/sec avg         8.50 MB/sec inst
    988807168 bytes         8.57 MB/sec avg         7.00 MB/sec inst
   1013972992 bytes         8.63 MB/sec avg        12.00 MB/sec inst
   1051721728 bytes         8.80 MB/sec avg        18.00 MB/sec inst
   1078984704 bytes         8.87 MB/sec avg        13.00 MB/sec inst
   1113587712 bytes         9.00 MB/sec avg        16.50 MB/sec inst
   1166016512 bytes         9.27 MB/sec avg        25.00 MB/sec inst
   1235222528 bytes         9.66 MB/sec avg        33.00 MB/sec inst
   1281359872 bytes         9.85 MB/sec avg        22.00 MB/sec inst
   1335885824 bytes        10.11 MB/sec avg        26.00 MB/sec inst
   1399848960 bytes        10.43 MB/sec avg        30.50 MB/sec inst
   1440743424 bytes        10.57 MB/sec avg        19.50 MB/sec inst
   1490026496 bytes        10.77 MB/sec avg        23.50 MB/sec inst
   1549795328 bytes        11.03 MB/sec avg        28.50 MB/sec inst
   1605369856 bytes        11.26 MB/sec avg        26.50 MB/sec inst
   1665138688 bytes        11.51 MB/sec avg        28.50 MB/sec inst
   1722810368 bytes        11.74 MB/sec avg        27.50 MB/sec inst
   1778384896 bytes        11.94 MB/sec avg        26.50 MB/sec inst
   1839202304 bytes        12.18 MB/sec avg        29.00 MB/sec inst
   1891631104 bytes        12.36 MB/sec avg        25.00 MB/sec inst
   1946157056 bytes        12.54 MB/sec avg        26.00 MB/sec inst
   2003828736 bytes        12.74 MB/sec avg        27.50 MB/sec inst
   2055208960 bytes        12.89 MB/sec avg        24.50 MB/sec inst
   2110783488 bytes        13.07 MB/sec avg        26.50 MB/sec inst
   2164260864 bytes        13.23 MB/sec avg        25.50 MB/sec inst
   2213543936 bytes        13.36 MB/sec avg        23.50 MB/sec inst
   2256535552 bytes        13.45 MB/sec avg        20.50 MB/sec inst
   2301624320 bytes        13.55 MB/sec avg        21.50 MB/sec inst
   2351955968 bytes        13.68 MB/sec avg        24.00 MB/sec inst
   2397044736 bytes        13.77 MB/sec avg        21.50 MB/sec inst
   2446327808 bytes        13.89 MB/sec avg        23.50 MB/sec inst
   2497708032 bytes        14.01 MB/sec avg        24.50 MB/sec inst
   2539651072 bytes        14.08 MB/sec avg        20.00 MB/sec inst
   2578448384 bytes        14.13 MB/sec avg        18.50 MB/sec inst
   2620391424 bytes        14.20 MB/sec avg        20.00 MB/sec inst
   2672820224 bytes        14.32 MB/sec avg        25.00 MB/sec inst
   2739929088 bytes        14.52 MB/sec avg        32.00 MB/sec inst
   2797600768 bytes        14.66 MB/sec avg        27.50 MB/sec inst
   2842689536 bytes        14.73 MB/sec avg        21.50 MB/sec inst
   2899312640 bytes        14.87 MB/sec avg        27.00 MB/sec inst
   2976907264 bytes        15.10 MB/sec avg        37.00 MB/sec inst
   3037724672 bytes        15.25 MB/sec avg        29.00 MB/sec inst
   3092250624 bytes        15.36 MB/sec avg        26.00 MB/sec inst
   3161456640 bytes        15.54 MB/sec avg        33.00 MB/sec inst
   3250585600 bytes        15.82 MB/sec avg        42.50 MB/sec inst
   3342860288 bytes        16.10 MB/sec avg        44.00 MB/sec inst
   3431989248 bytes        16.36 MB/sec avg        42.50 MB/sec inst
   3529506816 bytes        16.66 MB/sec avg        46.50 MB/sec inst
   3640655872 bytes        17.02 MB/sec avg        53.00 MB/sec inst
   3770679296 bytes        17.46 MB/sec avg        62.00 MB/sec inst
   3926917120 bytes        18.00 MB/sec avg        74.50 MB/sec inst
   4113563648 bytes        18.68 MB/sec avg        89.00 MB/sec inst

