megabytes,real_sec,rate_Mbps,retrans,cwnd
7.4375,0.10,623.9027,0,67896
7.3750,0.10,618.2333,0,67896
7.5000,0.10,629.5674,0,67896
7.4375,0.10,623.8029,0,67896
7.3750,0.10,618.4496,0,67896
7.4375,0.10,624.2086,0,67896
7.3125,0.10,613.0491,0,67896
7.3750,0.10,618.7465,0,67896
7.3125,0.10,613.3618,0,67896
7.4375,0.10,623.8902,0,67896
7.4375,0.10,623.9901,0,67896
7.3750,0.10,618.6227,0,67896
7.3750,0.10,618.6042,0,67896
7.3750,0.10,618.9012,0,67896
7.3125,0.10,613.3924,0,67896
7.3750,0.10,618.8022,0,67896
7.3125,0.10,613.4538,0,67896
7.3750,0.10,618.2518,0,67896
7.3750,0.10,618.6908,0,67896
7.3750,0.10,618.5856,0,67896
7.3750,0.10,618.7588,0,67896
7.3125,0.10,613.3802,0,67896
7.3125,0.10,613.2453,0,67896
7.3125,0.10,613.7545,0,67896
7.3125,0.10,613.6256,0,67896
7.3125,0.10,613.4231,0,67896
7.3125,0.10,613.4292,0,67896
7.3750,0.10,618.6598,0,67896
7.3125,0.10,613.4170,0,67896
7.3125,0.10,613.0736,0,67896
7.2500,0.10,608.0342,0,67896
7.3125,0.10,613.3740,0,67896
7.2500,0.10,608.6671,0,67896
7.2500,0.10,608.1741,0,67896
7.3125,0.10,612.8960,0,67896
7.3125,0.10,613.9388,0,67896
7.3125,0.10,613.4231,0,67896
7.3125,0.10,613.4170,0,67896
7.1875,0.10,602.8167,0,67896
7.3125,0.10,613.1227,0,67896
7.2500,0.10,608.3018,0,67896
4.2500,0.10,356.5658,0,67896
0.0000,0.10,0.0000,0,67896
0.0000,0.10,0.0000,0,67896
0.0000,0.10,0.0000,0,67896
0.0000,0.10,0.0000,0,67896
0.0000,0.10,0.0000,0,67896
0.0000,0.10,0.0000,0,67896
0.0000,0.10,0.0000,0,67896
0.0000,0.10,0.0000,0,67896
32.7500,0.10,2747.1592,0,67896
31.2500,0.10,2620.1823,0,67896
2.7500,0.10,230.8067,0,67896
6.0625,0.10,508.5492,0,67896
6.2500,0.10,524.2985,0,67896
6.1875,0.10,519.0399,0,67896
6.1875,0.10,519.0555,0,67896
6.1875,0.10,519.0451,33,33948
6.1875,0.10,519.0659,0,33948
6.2500,0.10,524.2828,0,33948
6.1875,0.10,519.0295,0,33948
6.1875,0.10,519.0451,0,33948
7.0000,0.10,587.0206,0,33948
7.1250,0.10,597.5867,0,33948
7.0625,0.10,592.4751,0,33948
7.0625,0.10,592.6766,0,33948
7.1250,0.10,597.7421,0,33948
7.0625,0.10,592.4099,0,33948
7.1250,0.10,597.6943,0,33948
7.0625,0.10,592.4454,0,33948
7.1250,0.10,597.6704,0,33948
7.0625,0.10,592.4395,0,33948
7.0625,0.10,592.4751,0,33948
7.1250,0.10,597.6823,0,33948
7.0625,0.10,592.4454,0,33948
7.0625,0.10,592.1908,0,33948
7.1250,0.10,597.9215,0,33948
7.0625,0.10,592.1849,0,33956
7.1250,0.10,597.9514,0,33956
7.0625,0.10,592.4691,0,33956
7.0625,0.10,592.4336,0,33956
7.1250,0.10,597.6764,0,33956
7.1250,0.10,597.6943,0,33956
7.0625,0.10,592.4514,0,34026
7.1250,0.10,597.6823,0,34026
7.1250,0.10,597.0435,0,34026
7.0625,0.10,592.8189,0,34026
7.1875,0.10,602.8408,0,34026
7.0625,0.10,592.4691,0,34026
7.1875,0.10,602.9734,0,34157
7.0625,0.10,592.4691,0,34157
7.1875,0.10,602.8830,0,34157
7.1250,0.10,597.7122,0,34157
7.1250,0.10,597.7541,0,34157
7.1250,0.10,597.7899,0,34157
7.1250,0.10,597.8378,0,34350
7.1875,0.10,602.9372,0,34350
7.1250,0.10,597.5927,0,34350
7.1875,0.10,603.0217,0,34350
7.1875,0.10,602.7865,0,34350
7.1875,0.10,603.0096,0,34350
7.1875,0.10,603.0096,0,34612
7.1250,0.10,597.6883,0,34612
7.1875,0.10,602.8347,0,34612
7.1875,0.10,603.0217,0,34612
7.2500,0.10,608.1619,0,34612
7.1250,0.10,597.4434,0,34612
7.2500,0.10,608.1072,0,34935
7.2500,0.10,608.4601,0,34935
7.1875,0.10,602.8890,0,34935
7.1875,0.10,603.0096,0,34935
7.2500,0.10,608.1011,0,34935
7.2500,0.10,607.9856,0,34935
7.2500,0.10,608.4174,0,35320
7.2500,0.10,608.1619,0,35320
7.2500,0.10,607.8884,0,35320
7.2500,0.10,608.2106,0,35320
7.3125,0.10,613.6993,0,35320
7.2500,0.10,607.8762,0,35320
7.2500,0.10,608.2045,0,35757
7.3125,0.10,613.5704,0,35757
7.3125,0.10,613.5519,0,35757
7.3125,0.10,613.3986,0,35765
7.3125,0.10,613.3434,0,35765
7.3125,0.10,613.4844,0,35765
7.3125,0.10,613.4476,0,36263
7.3750,0.10,618.6104,0,36263
7.3125,0.10,613.4415,0,36263
7.3750,0.10,618.6351,0,36263
7.2500,0.10,608.1862,0,36263
7.4375,0.10,623.9090,0,36263
7.3750,0.10,618.6846,0,36823
7.4375,0.10,623.8778,0,36823
7.3750,0.10,618.6598,0,36823
7.3125,0.10,613.2882,0,36823
7.4375,0.10,623.9651,0,36823
7.4375,0.10,623.8528,0,37434
7.4375,0.10,623.9027,0,37434
7.4375,0.10,623.7218,0,37434
7.4375,0.10,623.8466,0,37443
7.4375,0.10,623.9526,0,37443
7.4375,0.10,624.0400,0,37443
7.5000,0.10,629.0953,0,38098
7.4375,0.10,623.7468,0,38098
7.5625,0.10,634.7820,0,38107
7.4375,0.10,623.9027,0,38107
7.5000,0.10,628.7495,0,38107
7.5000,0.10,628.9569,0,38107
7.5000,0.10,629.5107,0,38824
7.5625,0.10,634.2109,0,38824
7.5625,0.10,634.7884,0,38824
7.5625,0.10,634.3821,0,38824
7.5000,0.10,628.7746,0,38832
7.6250,0.10,640.0410,0,39584
7.5000,0.10,629.0890,0,39584
7.6250,0.10,639.6378,0,39593
7.5625,0.10,634.4202,0,39593
7.6250,0.10,639.6122,0,39593
7.6250,0.10,639.5290,0,39593
7.6875,0.10,644.9903,0,40397
7.5625,0.10,634.3821,0,40397
7.6250,0.10,639.5354,0,40405
7.6875,0.10,644.9710,0,40405
7.6250,0.10,639.6314,0,40405
7.6875,0.10,644.7066,0,40414
7.6875,0.10,645.0742,0,41262
7.6875,0.10,644.8484,0,41262
7.6875,0.10,644.8355,0,41262
7.7500,0.10,650.1301,0,41270
7.6875,0.10,644.8807,0,41270
7.7500,0.10,650.0976,0,42162
7.7500,0.10,650.1431,0,42162
7.7500,0.10,650.1236,0,42170
7.7500,0.10,650.0391,0,42170
7.8125,0.10,655.4387,0,42170
7.6875,0.10,644.8549,0,42170
7.8125,0.10,655.2814,0,43105
7.8125,0.10,655.4780,0,43105
7.8125,0.10,655.3338,0,43114
7.8125,0.10,655.3928,0,43114
7.8750,0.10,660.5963,0,43114
7.8125,0.10,655.3338,0,44084
7.8125,0.10,655.3928,0,44084
7.8750,0.10,660.5632,0,44093
7.8750,0.10,660.5765,0,44093
7.8750,0.10,660.3321,0,44102
7.9375,0.10,665.8324,0,44102
7.8750,0.10,660.4840,0,45107
7.8750,0.10,660.8738,0,45107
7.9375,0.10,665.8391,0,45115
7.9375,0.10,665.7992,0,45115
7.9375,0.10,665.8924,0,45124
7.9375,0.10,665.6328,0,46155
8.0000,0.10,671.0954,0,46164
7.9375,0.10,666.2188,0,46164
8.0000,0.10,671.0819,0,46164
8.0000,0.10,671.0685,0,46173
7.9375,0.10,665.8591,0,47239
8.0625,0.10,676.3315,0,47239
8.0000,0.10,671.0618,0,47239
8.0000,0.10,671.1222,0,47247
8.0625,0.10,676.1895,0,47247
8.0625,0.10,676.4736,0,47256
8.0625,0.10,676.3383,0,48348
8.0625,0.10,675.9260,0,48357
8.0625,0.10,676.7240,0,48357
8.1250,0.10,681.5744,0,48366
8.0625,0.10,676.3383,0,48366
8.0625,0.10,676.3586,0,49493
8.1875,0.10,686.8035,0,49493
8.0625,0.10,676.1625,0,49502
8.1250,0.10,681.6767,0,49502
8.1250,0.10,681.6221,0,49511
8.1875,0.10,686.8310,0,50655
8.0625,0.10,676.2909,0,50664
8.1875,0.10,686.8654,0,50664
8.1250,0.10,681.5608,0,50664
8.1250,0.10,681.5880,0,50673
8.1875,0.10,686.7967,0,50673
8.1250,0.10,681.5880,0,51678
8.1875,0.10,686.8516,0,51678
8.1250,0.10,681.5471,0,51686
8.1875,0.10,686.8173,0,51686
8.1875,0.10,686.7967,0,51695
8.1875,0.10,686.8379,0,52377
8.1250,0.10,681.6017,0,52377
8.1875,0.10,686.4535,0,52385
8.1875,0.10,687.1746,0,52385
8.1875,0.10,686.7829,0,52394
8.1875,0.10,686.8310,0,53085
8.1875,0.10,686.8173,0,53085
8.1250,0.10,681.5471,0,53085
8.2500,0.10,692.0878,0,53085
8.1875,0.10,686.8035,0,53085
8.1250,0.10,681.1725,0,53653
8.2500,0.10,691.9840,0,53653
8.1875,0.10,687.2915,0,53653
8.1250,0.10,681.5676,0,53653
8.2500,0.10,692.0809,0,53653
8.1875,0.10,686.8241,0,53653
8.1875,0.10,686.7349,0,54151
8.1875,0.10,686.5427,0,54151
8.1875,0.10,687.1540,0,54159
8.1875,0.10,686.8310,0,54159
8.1875,0.10,686.4192,0,54168
8.1875,0.10,686.9066,0,54605
8.1875,0.10,686.9547,0,54605
8.1875,0.10,686.4397,0,54605
8.1875,0.10,687.0646,0,54605
8.1875,0.10,686.8310,0,54605
8.1875,0.10,686.7967,0,55051
8.2500,0.10,691.9979,0,55051
8.1875,0.10,686.5633,0,55051
8.1875,0.10,686.8860,0,55051
8.1875,0.10,687.2915,0,55051
8.1875,0.10,686.8997,0,55365
8.1875,0.10,686.8241,0,55365
8.1875,0.10,686.7967,0,55365
8.1875,0.10,686.8379,0,55365
8.1875,0.10,686.8173,0,55365
8.1875,0.10,686.8173,0,55365
8.1875,0.10,686.5084,0,55820
8.1875,0.10,686.8379,0,55820
8.1875,0.10,687.0096,0,55820
8.1875,0.10,686.9203,0,55820
8.1875,0.10,686.8448,0,55820
8.1875,0.10,686.7692,0,56169
8.1875,0.10,686.8585,0,56169
8.1875,0.10,686.7829,0,56169
8.1875,0.10,686.7555,0,56169
8.1875,0.10,686.8860,0,56169
8.1875,0.10,686.8035,0,56589
8.1875,0.10,686.7967,0,56589
8.1875,0.10,686.8654,0,56589
8.1875,0.10,686.8035,0,56589
8.1875,0.10,686.8173,0,56589
8.1875,0.10,686.8104,0,56999
8.1875,0.10,686.8173,0,56999
8.1875,0.10,686.4672,0,56999
8.1875,0.10,686.8516,0,56999
8.1875,0.10,686.8241,0,56999
8.1875,0.10,686.7486,0,57445
8.1875,0.10,687.1952,0,57445
8.1875,0.10,686.6319,0,57445
8.1875,0.10,686.6799,0,57445
8.1875,0.10,687.1609,0,57445
8.1875,0.10,686.4878,0,57445
8.1875,0.10,687.1265,0,57873
8.1875,0.10,686.5084,0,57873
8.1875,0.10,686.7074,0,57882
8.1875,0.10,686.9134,0,57891
8.1875,0.10,686.7280,0,57891
8.1875,0.10,686.9203,0,58380
8.1250,0.10,681.9085,0,58380
8.2500,0.10,692.0394,0,58380
8.1250,0.10,681.4926,0,58380
8.1875,0.10,686.8997,0,58380
8.1875,0.10,686.8241,0,58747
8.1875,0.10,686.7074,0,58747
8.1875,0.10,686.9409,0,58756
8.1875,0.10,686.7967,0,58764
8.1875,0.10,686.7486,0,58764
8.1875,0.10,686.9066,0,59228
8.1875,0.10,686.7967,0,59228
8.1875,0.10,686.7486,0,59228
8.1250,0.10,681.6426,0,59228
8.1875,0.10,686.8241,0,59228
8.1875,0.10,686.6799,0,59228
8.1875,0.10,686.9478,0,59734
8.1875,0.10,686.8241,0,59734
8.1250,0.10,681.4926,0,59734
8.2500,0.10,692.1432,0,59734
8.1250,0.10,681.5676,0,59734
8.1875,0.10,686.7623,0,60154
8.2500,0.10,692.1501,0,60163
8.1250,0.10,681.5540,0,60171
8.1875,0.10,686.7417,0,60180
8.1250,0.10,681.6426,0,60180
8.1875,0.10,686.6593,0,60704
8.1875,0.10,686.9890,0,60704
8.1875,0.10,686.8035,0,60704
8.1875,0.10,686.7211,0,60704
8.1875,0.10,686.6113,0,60704
8.1250,0.10,681.4654,0,61124
8.1875,0.10,686.9478,0,61124
8.1875,0.10,687.1196,0,61124
8.1250,0.10,681.5744,0,61133
8.1875,0.10,686.8173,0,61141
8.1875,0.10,686.6113,0,61150
8.1875,0.10,686.8516,0,61727
8.1250,0.10,681.1929,0,61727
8.1875,0.10,686.9822,0,61727
8.1250,0.10,681.7926,0,61727
8.2500,0.10,691.8872,0,61727
8.1250,0.10,681.5540,0,62146
8.1250,0.10,681.6562,0,62146
8.1875,0.10,686.9822,0,62146
8.1875,0.10,686.9134,0,62146
8.1875,0.10,686.8173,0,62146
8.1250,0.10,681.4381,0,62618
8.1875,0.10,686.9547,0,62618
8.1875,0.10,686.8035,0,62618
8.1250,0.10,681.5199,0,62618
8.1250,0.10,681.6630,0,62618
8.1875,0.10,686.7761,0,63247
8.1875,0.10,686.6937,0,63247
8.1250,0.10,681.7380,0,63247
8.1875,0.10,686.7692,0,63247
