megabytes,real_sec,rate_Mbps,retrans,cwnd
3.1875,0.10,267.3147,0,1013
3.6250,0.10,304.1387,0,1013
3.5000,0.10,293.6013,0,1013
3.5625,0.10,298.6321,0,1013
3.5625,0.10,298.9428,0,1013
3.5625,0.10,298.9637,0,1013
3.5625,0.10,298.7097,0,1013
3.5000,0.10,293.6571,0,1013
3.5625,0.10,298.9069,0,1013
3.5625,0.10,298.8412,0,1013
3.5000,0.10,293.6072,0,1013
3.5625,0.10,298.8412,0,1013
3.5625,0.10,298.7904,0,1013
3.5625,0.10,298.9159,0,1013
3.5625,0.10,298.6978,0,1013
3.5000,0.10,293.7276,0,1013
3.5625,0.10,298.7545,0,1013
3.5625,0.10,298.9338,0,1013
3.5625,0.10,298.8651,0,1013
3.5000,0.10,293.5778,0,1013
3.5625,0.10,298.8501,0,1013
3.5625,0.10,298.8442,0,1013
3.5000,0.10,293.4458,0,1013
3.5625,0.10,299.0026,0,1013
3.5625,0.10,298.8412,0,1013
3.5625,0.10,298.8412,0,1013
3.5625,0.10,298.8471,0,1013
3.5000,0.10,293.5074,0,1013
3.5625,0.10,298.9428,0,1013
3.5625,0.10,298.8442,0,1013
3.5000,0.10,293.6013,0,1013
3.5000,0.10,293.5925,0,1013
3.5625,0.10,298.7635,0,1013
3.5625,0.10,298.7754,0,1013
3.5625,0.10,299.0026,0,1013
3.5000,0.10,293.5074,0,1013
3.5625,0.10,298.8442,0,1013
3.5625,0.10,298.9428,0,1013
3.5000,0.10,293.6013,0,1013
3.5625,0.10,298.8412,0,1013
3.5625,0.10,298.8442,0,1013
3.5625,0.10,298.8442,0,1013
3.5625,0.10,298.6948,0,1013
3.5000,0.10,293.5837,0,1013
3.5625,0.10,299.0116,0,1013
3.5625,0.10,298.8412,0,1013
3.5000,0.10,293.4164,0,1013
3.6250,0.10,304.2970,0,1013
3.5000,0.10,293.5308,0,1013
3.5625,0.10,298.8203,0,1013
3.5625,0.10,298.9189,0,1013
3.5000,0.10,293.6042,0,1013
3.5625,0.10,298.8471,0,1013
3.5625,0.10,298.8382,0,1013
3.5000,0.10,293.6042,0,1013
3.6250,0.10,304.0870,0,1013
3.5000,0.10,293.6189,0,1013
3.5625,0.10,298.7336,0,1013
3.5625,0.10,298.9398,0,1013
3.5000,0.10,293.5074,0,1013
3.6250,0.10,304.1753,0,1013
3.5000,0.10,293.4898,0,1013
3.5000,0.10,293.6512,0,1013
3.6250,0.10,303.9928,0,1013
3.5000,0.10,293.6101,0,1013
3.5625,0.10,298.8083,0,1013
3.5625,0.10,298.9428,0,1013
3.5000,0.10,293.5338,0,1013
3.6250,0.10,304.0141,0,1013
3.5000,0.10,293.7070,0,1013
3.5625,0.10,298.7277,0,1013
3.5625,0.10,299.0535,0,1013
3.5000,0.10,293.6483,0,1013
3.5625,0.10,298.8412,0,1013
3.5625,0.10,298.8322,0,1013
3.5000,0.10,293.5954,0,1013
3.6250,0.10,304.0931,0,1013
3.5000,0.10,293.6013,0,1013
3.5625,0.10,298.8501,0,1013
3.5625,0.10,298.8442,0,1013
3.5000,0.10,293.6101,0,1013
3.5625,0.10,298.8471,0,1013
3.5625,0.10,298.8292,0,1013
3.5000,0.10,293.5954,0,1013
3.6250,0.10,304.0779,0,1013
3.5000,0.10,293.5514,0,1013
3.5625,0.10,298.8352,0,1013
3.5625,0.10,298.7665,0,1013
3.5000,0.10,293.6248,0,1013
3.5625,0.10,298.8322,0,1013
3.5625,0.10,298.8173,0,1013
3.5625,0.10,298.8830,0,1013
3.5625,0.10,298.8143,0,1013
3.5000,0.10,293.6306,0,1013
3.5625,0.10,298.8471,0,1013
3.5625,0.10,298.8143,0,1013
3.5625,0.10,298.7187,0,1013
3.5000,0.10,293.7158,0,1013
3.5625,0.10,298.8471,0,1013
3.5625,0.10,298.8830,0,1013
3.5625,0.10,298.8382,0,1013
3.5000,0.10,293.5954,0,1013
3.5625,0.10,298.9817,0,1013
3.5625,0.10,298.8591,0,1013
3.5625,0.10,298.8322,0,1013
3.5000,0.10,293.5983,0,1013
3.5625,0.10,298.8442,0,1013
3.5000,0.10,293.6013,0,1013
3.5000,0.10,293.6042,0,1013
3.5000,0.10,293.5983,0,1013
3.4375,0.10,288.3555,0,1013
3.5000,0.10,293.5954,0,1013
3.5000,0.10,293.5015,0,1013
3.5000,0.10,293.7070,0,1013
3.5000,0.10,293.6042,0,1013
3.5000,0.10,293.5983,0,1013
3.5000,0.10,293.6072,0,1013
3.4375,0.10,288.3526,0,1013
3.5000,0.10,293.5983,0,1013
3.5000,0.10,293.3490,0,1013
3.5000,0.10,293.7011,0,1013
3.5000,0.10,293.6130,0,1013
3.4375,0.10,288.3094,0,1013
3.5000,0.10,293.6688,0,1013
3.5000,0.10,293.7158,0,1013
3.5000,0.10,293.6277,0,1013
3.5000,0.10,293.5895,0,1013
3.5000,0.10,293.6013,0,1013
3.4375,0.10,288.3526,0,1013
3.5000,0.10,293.4810,0,1013
3.5000,0.10,293.5690,0,1013
3.5000,0.10,293.6042,0,1013
3.5000,0.10,293.5954,0,1013
3.4375,0.10,288.3526,0,1013
3.5000,0.10,293.6248,0,1013
3.5000,0.10,293.5807,0,1013
3.5000,0.10,293.6072,0,1013
3.5000,0.10,293.6042,0,1013
3.5000,0.10,293.5983,0,1013
3.4375,0.10,288.3815,0,1013
3.5000,0.10,293.5778,0,1013
3.5000,0.10,293.5925,0,1013
3.5000,0.10,293.6072,0,1013
3.5000,0.10,293.6042,0,1013
3.5000,0.10,293.6189,0,1013
3.4375,0.10,288.3613,0,1013
3.5000,0.10,293.5749,0,1013
3.5000,0.10,293.6072,0,1013
3.5000,0.10,293.5925,0,1013
3.5000,0.10,293.5954,0,1013
3.4375,0.10,288.3555,0,1013
3.5000,0.10,293.5484,0,1013
3.5000,0.10,293.6982,0,1013
3.5000,0.10,293.5690,0,1013
3.5000,0.10,293.6395,0,1013
3.5000,0.10,293.5866,0,1013
3.5000,0.10,293.6013,0,1013
3.4375,0.10,288.3325,0,1013
3.5000,0.10,293.6101,0,1013
3.5000,0.10,293.5925,0,1013
3.5000,0.10,293.6042,0,1013
3.5000,0.10,293.4898,0,1013
3.5000,0.10,293.7041,0,1013
3.4375,0.10,288.3757,0,1013
3.5000,0.10,293.6189,0,1013
3.5000,0.10,293.6130,0,1013
3.5000,0.10,293.5661,0,1013
3.4375,0.10,288.5229,0,1013
3.5625,0.10,298.6679,0,1013
3.4375,0.10,288.5171,0,1013
3.5000,0.10,293.6072,0,1013
3.5000,0.10,293.4018,0,1013
3.5000,0.10,293.7952,0,1013
3.5000,0.10,293.5925,0,1013
3.4375,0.10,288.2460,0,1013
3.5000,0.10,293.7246,0,1013
3.5000,0.10,293.5954,0,1013
3.5000,0.10,293.4722,0,1013
3.5000,0.10,293.5778,0,1013
3.5000,0.10,293.6248,0,1013
3.5000,0.10,293.6013,0,1013
3.4375,0.10,288.4161,0,1013
3.5000,0.10,293.5602,0,1013
3.5000,0.10,293.6688,0,1013
3.5000,0.10,293.6512,0,1013
3.5000,0.10,293.6013,0,1013
3.4375,0.10,288.3584,0,1013
3.5000,0.10,293.5514,0,1013
3.5000,0.10,293.5220,0,1013
3.5000,0.10,293.6365,0,1013
3.5000,0.10,293.7100,0,1013
3.4375,0.10,288.2345,0,1013
3.5000,0.10,293.6072,0,1013
3.5000,0.10,293.5543,0,1013
3.5000,0.10,293.6072,0,1013
3.5000,0.10,293.6101,0,1013
3.5000,0.10,293.5895,0,1013
3.5000,0.10,293.5895,0,1013
3.4375,0.10,288.3411,0,1013
3.5000,0.10,293.6277,0,1013
3.5000,0.10,293.6072,0,1013
3.5000,0.10,293.7452,0,1013
3.5000,0.10,293.4428,0,1013
3.4375,0.10,288.3497,0,1013
3.5000,0.10,293.7746,0,1013
3.5000,0.10,293.5103,0,1013
3.5000,0.10,293.4575,0,1013
3.5000,0.10,293.7628,0,1013
3.5000,0.10,293.5250,0,1013
3.5000,0.10,293.6101,0,1013
3.4375,0.10,288.3325,0,1013
3.5000,0.10,293.6923,0,1013
3.5000,0.10,293.5103,0,1013
3.5000,0.10,293.6277,0,1013
3.5000,0.10,293.5895,0,1013
3.5000,0.10,293.5954,0,1013
3.4375,0.10,288.2345,0,1013
3.5000,0.10,293.7276,0,1013
3.5000,0.10,293.6101,0,1013
3.5000,0.10,293.6160,0,1013
3.5000,0.10,293.7246,0,1013
3.5000,0.10,293.6160,0,1013
3.4375,0.10,288.3699,0,1013
3.5000,0.10,293.5426,0,1013
3.5000,0.10,293.6483,0,1013
3.5000,0.10,293.6072,0,1013
3.5000,0.10,293.4692,0,1013
3.4375,0.10,288.3296,0,1013
3.5000,0.10,293.6218,0,1013
3.5000,0.10,293.5807,0,1013
3.5000,0.10,293.5250,0,1013
