megabytes,real_sec,rate_Mbps,retrans,cwnd
0.0625,0.10,5.2408,0,87
0.1875,0.10,15.7329,0,87
0.3750,0.10,31.4567,0,183
0.8125,0.10,68.1166,0,375
1.0625,0.10,89.1432,0,707
1.1875,0.10,99.6068,0,978
1.1875,0.10,99.6147,0,1345
1.2500,0.10,104.8922,0,1852
1.1875,0.10,99.6058,0,2263
1.1250,0.10,94.3766,0,2263
1.1875,0.10,99.5938,0,2263
1.1875,0.10,99.6177,0,2263
1.1875,0.10,99.6366,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.6157,0,2263
1.1875,0.10,99.6117,0,2263
1.1875,0.10,99.6177,0,2263
1.1875,0.10,99.6157,0,2263
1.1250,0.10,94.3718,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.5759,0,2263
1.1875,0.10,99.6536,0,2263
1.2500,0.10,104.8555,0,2263
1.1250,0.10,94.3643,0,2263
1.1875,0.10,99.6187,0,2263
1.1875,0.10,99.5789,0,2263
1.1875,0.10,99.6576,0,2263
1.1875,0.10,99.6038,0,2263
1.1875,0.10,99.6496,0,2263
1.1875,0.10,99.5838,0,2263
1.1875,0.10,99.5918,0,2263
1.1875,0.10,99.6197,0,2263
1.1875,0.10,99.6396,0,2263
1.1875,0.10,99.6127,0,2263
1.1250,0.10,94.3737,0,2263
1.1875,0.10,99.5888,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.6366,0,2263
1.1875,0.10,99.6167,0,2263
1.1875,0.10,99.6177,0,2263
1.1875,0.10,99.5898,0,2263
1.1875,0.10,99.6107,0,2263
1.1875,0.10,99.6317,0,2263
1.1875,0.10,99.6177,0,2263
1.1875,0.10,99.5858,0,2263
1.1250,0.10,94.4181,0,2263
1.1875,0.10,99.5938,0,2263
1.2500,0.10,104.8649,0,2263
1.1875,0.10,99.6147,0,2263
1.1250,0.10,94.3728,0,2263
1.1875,0.10,99.6307,0,2263
1.1875,0.10,99.5620,0,2263
1.1875,0.10,99.6486,0,2263
1.1875,0.10,99.5809,0,2263
1.1875,0.10,99.6466,0,2263
1.1875,0.10,99.6436,0,2263
1.1875,0.10,99.5858,0,2263
1.1875,0.10,99.6137,0,2263
1.1875,0.10,99.6167,0,2263
1.1875,0.10,99.6406,0,2263
1.1875,0.10,99.5888,0,2263
1.1250,0.10,94.3709,0,2263
1.1875,0.10,99.6147,0,2263
1.2500,0.10,104.8576,0,2263
1.1875,0.10,99.6416,0,2263
1.1250,0.10,94.3454,0,2263
1.1875,0.10,99.6127,0,2263
1.1875,0.10,99.6187,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.6137,0,2263
1.1875,0.10,99.6157,0,2263
1.1875,0.10,99.6127,0,2263
1.1875,0.10,99.6177,0,2263
1.1875,0.10,99.6157,0,2263
1.1875,0.10,99.6157,0,2263
1.1250,0.10,94.3737,0,2263
1.1875,0.10,99.5381,0,2263
1.1875,0.10,99.6536,0,2263
1.1875,0.10,99.6526,0,2263
1.2500,0.10,104.8555,0,2263
1.1250,0.10,94.3407,0,2263
1.1875,0.10,99.6018,0,2263
1.1875,0.10,99.6257,0,2263
1.1875,0.10,99.6177,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.6127,0,2263
1.1875,0.10,99.6227,0,2263
1.1875,0.10,99.6058,0,2263
1.1875,0.10,99.6157,0,2263
1.1875,0.10,99.6257,0,2263
1.1250,0.10,94.3549,0,2263
1.1875,0.10,99.6765,0,2263
1.1875,0.10,99.5868,0,2263
1.1875,0.10,99.6416,0,2263
1.1875,0.10,99.6147,0,2263
1.2500,0.10,104.8628,0,2263
1.1250,0.10,94.3681,0,2263
1.1875,0.10,99.6137,0,2263
1.1875,0.10,99.6157,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.6137,0,2263
1.1250,0.10,94.3332,0,2263
1.2500,0.10,104.9017,0,2263
1.1875,0.10,99.5848,0,2263
1.1875,0.10,99.6446,0,2263
1.1250,0.10,94.3718,0,2263
1.1875,0.10,99.5679,0,2263
1.1875,0.10,99.6606,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.6157,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.6137,0,2263
1.1875,0.10,99.6157,0,2263
1.1875,0.10,99.5878,0,2263
1.1250,0.10,94.3964,0,2263
1.2500,0.10,104.8136,0,2263
1.1250,0.10,94.3586,0,2263
1.2500,0.10,104.8618,0,2263
1.1875,0.10,99.6127,0,2263
1.1250,0.10,94.3407,0,2263
1.1875,0.10,99.7015,0,2263
1.1875,0.10,99.5868,0,2263
1.1875,0.10,99.6167,0,2263
1.1875,0.10,99.6396,0,2263
1.1875,0.10,99.6167,0,2263
1.1875,0.10,99.6137,0,2263
1.1875,0.10,99.5868,0,2263
1.1875,0.10,99.6157,0,2263
1.1875,0.10,99.6406,0,2263
1.1875,0.10,99.6167,0,2263
1.1250,0.10,94.3690,0,2263
1.1875,0.10,99.6197,0,2263
1.1875,0.10,99.6127,0,2263
1.1875,0.10,99.6147,0,2263
1.2500,0.10,104.8607,0,2263
1.1250,0.10,94.3662,0,2263
1.1875,0.10,99.5649,0,2263
1.1875,0.10,99.6337,0,2263
1.1875,0.10,99.6486,0,2263
1.1875,0.10,99.6147,0,2263
1.1875,0.10,99.6137,0,2263
1.1875,0.10,99.6137,0,2263
1.1875,0.10,99.6187,0,2263
