megabytes,real_sec,rate_Mbps,retrans,cwnd
1.0625,0.10,89.0693,0,288
1.1875,0.10,99.6655,0,288
1.1875,0.10,99.5878,0,288
1.1875,0.10,99.6167,0,288
1.1875,0.10,99.6187,0,367
1.1875,0.10,99.6396,0,410
1.1875,0.10,99.5371,0,410
1.1875,0.10,99.6476,0,410
1.1875,0.10,99.6396,0,410
1.1250,0.10,94.3379,0,524
1.1875,0.10,99.6675,0,576
1.1875,0.10,99.5729,0,576
1.1875,0.10,99.6416,0,620
1.1875,0.10,99.6107,0,620
1.1875,0.10,99.6157,0,620
1.1875,0.10,99.5679,0,620
1.1875,0.10,99.6406,0,620
1.1875,0.10,99.6137,0,620
1.1875,0.10,99.6376,0,620
1.1875,0.10,99.6117,0,620
1.1250,0.10,94.3341,0,620
1.1875,0.10,99.6327,0,620
1.1875,0.10,99.6137,0,620
1.2500,0.10,104.9038,0,620
1.1875,0.10,99.5848,0,620
1.1875,0.10,99.6506,0,620
1.1250,0.10,94.3181,0,620
1.1875,0.10,99.6496,0,620
1.1875,0.10,99.6137,0,620
1.1875,0.10,99.6038,0,620
1.1875,0.10,99.6436,0,620
1.1875,0.10,99.5610,0,620
1.1875,0.10,99.6267,0,620
1.1875,0.10,99.6396,0,620
1.1875,0.10,99.5938,0,620
1.1875,0.10,99.6506,0,620
1.1250,0.10,94.3322,0,620
1.1875,0.10,99.6396,0,620
1.1875,0.10,99.6137,0,620
1.2500,0.10,104.8607,0,620
1.1875,0.10,99.6147,0,620
1.1250,0.10,94.3454,0,620
1.1875,0.10,99.6187,0,620
1.1875,0.10,99.6396,0,620
1.1875,0.10,99.6137,0,620
1.1875,0.10,99.6117,0,620
1.1250,0.10,94.3388,0,620
1.2500,0.10,104.9195,0,620
1.1875,0.10,99.5689,0,620
1.1875,0.10,99.6337,0,620
1.1875,0.10,99.6137,0,620
1.1250,0.10,94.3973,0,620
1.1875,0.10,99.5669,0,620
1.1875,0.10,99.6376,0,620
1.1875,0.10,99.6197,0,620
1.2500,0.10,104.8586,0,620
1.1250,0.10,94.3464,0,620
1.1875,0.10,99.6058,0,620
1.1875,0.10,99.6466,0,620
1.1875,0.10,99.6117,0,620
1.1875,0.10,99.5610,0,620
1.1875,0.10,99.6955,0,620
1.1250,0.10,94.3247,0,620
1.2500,0.10,104.8618,0,620
1.1875,0.10,99.6327,0,620
1.1875,0.10,99.6117,0,620
1.1875,0.10,99.6167,0,620
1.1250,0.10,94.3558,0,620
1.1875,0.10,99.6157,0,620
1.1875,0.10,99.6337,0,620
1.1875,0.10,99.6117,0,620
1.2500,0.10,104.8586,0,620
1.1250,0.10,94.3501,0,620
1.1875,0.10,99.6177,0,620
1.1875,0.10,99.6167,0,620
1.1875,0.10,99.6157,0,620
1.1875,0.10,99.6127,0,620
1.1250,0.10,94.3728,0,620
1.1875,0.10,99.6127,0,620
1.2500,0.10,104.8492,0,620
1.1875,0.10,99.6267,0,620
1.1875,0.10,99.6127,0,620
1.1250,0.10,94.4143,0,620
1.1875,0.10,99.5590,0,620
1.1875,0.10,99.6127,0,620
1.1875,0.10,99.6287,0,620
1.1875,0.10,99.6038,0,620
1.1875,0.10,99.6068,0,620
1.1875,0.10,99.6227,0,620
1.1875,0.10,99.6655,0,620
1.1875,0.10,99.6177,0,620
1.1875,0.10,99.5580,0,620
1.1875,0.10,99.6157,0,620
1.1250,0.10,94.3841,0,620
1.1875,0.10,99.5998,0,620
1.2500,0.10,104.8723,0,620
1.1875,0.10,99.5978,0,620
1.1875,0.10,99.6217,0,620
1.1250,0.10,94.3775,0,620
1.1875,0.10,99.6217,0,620
1.1875,0.10,99.6018,0,620
1.1875,0.10,99.6137,0,620
1.1875,0.10,99.6177,0,620
1.1875,0.10,99.6117,0,620
1.1875,0.10,99.6137,0,620
1.1875,0.10,99.6267,0,620
1.1875,0.10,99.6127,0,620
1.1875,0.10,99.6157,0,620
1.1250,0.10,94.3737,0,620
1.1875,0.10,99.6127,0,620
1.1875,0.10,99.6137,0,620
1.1875,0.10,99.6008,0,620
1.2500,0.10,104.8754,0,620
1.1250,0.10,94.3662,0,620
1.1875,0.10,99.6167,0,620
1.1875,0.10,99.6177,0,620
1.1875,0.10,99.6107,0,620
1.1875,0.10,99.6197,0,620
1.1875,0.10,99.5968,0,620
1.1250,0.10,94.4285,0,620
1.2500,0.10,104.8576,0,620
1.1875,0.10,99.5968,0,620
1.1875,0.10,99.5858,0,620
1.1875,0.10,99.6626,0,620
1.1250,0.10,94.3718,0,620
1.1875,0.10,99.6137,0,620
1.1875,0.10,99.6167,0,620
1.1875,0.10,99.6107,0,620
1.2500,0.10,104.8607,0,620
1.1250,0.10,94.3464,0,620
1.1875,0.10,99.6406,0,620
1.1875,0.10,99.6157,0,620
1.1875,0.10,99.6147,0,620
1.1875,0.10,99.6147,0,620
1.1250,0.10,94.3700,0,620
1.1875,0.10,99.6157,0,620
1.2500,0.10,104.8597,0,620
1.1875,0.10,99.6137,0,620
1.1875,0.10,99.6147,0,620
1.1250,0.10,94.3700,0,620
1.1875,0.10,99.6167,0,620
1.1875,0.10,99.6147,0,620
1.1875,0.10,99.6147,0,620
1.1875,0.10,99.6157,0,620
