megabytes,real_sec,rate_Mbps,retrans,cwnd
0.0625,0.10,5.2421,0,87
0.1875,0.10,15.7263,0,87
0.4375,0.10,36.7068,0,183
0.8750,0.10,73.3974,0,393
1.7500,0.10,146.7933,0,760
3.8750,0.10,325.0911,0,2001
5.9375,0.10,498.0587,0,3713
5.6875,0.10,477.0973,0,5015
6.1875,0.10,519.0503,0,6859
6.1875,0.10,519.0399,0,9306
6.1875,0.10,519.0451,0,9367
6.1875,0.10,519.0607,0,12670
6.1875,0.10,518.8272,0,12740
6.2500,0.10,524.3719,0,12845
6.1875,0.10,518.9725,0,17284
6.2500,0.10,524.4926,0,17380
6.1250,0.10,513.8382,0,17450
6.1875,0.10,519.0036,0,23794
6.2500,0.10,524.2932,0,23864
6.1875,0.10,519.0503,0,25393
6.1875,0.10,519.0399,0,29491
6.1875,0.10,519.0451,0,33589
6.2500,0.10,524.2932,0,37740
6.1875,0.10,519.0451,0,41873
6.1250,0.10,513.7920,0,45945
6.2500,0.10,523.9631,0,50105
6.1875,0.10,519.3775,0,54221
6.2500,0.10,524.2251,0,58406
6.1875,0.10,519.1386,0,62522
0.6875,0.10,57.6682,0,62985
0.0000,0.10,0.0000,0,62985
0.0000,0.10,0.0000,0,62985
0.0000,0.10,0.0000,0,62985
0.0000,0.10,0.0000,0,62985
0.0000,0.10,0.0000,0,62985
0.0000,0.10,0.0000,0,62985
0.0000,0.10,0.0000,0,62985
4.8750,0.10,408.9814,0,66253
19.2500,0.10,1615.0655,0,79029
39.8750,0.10,3345.7604,0,105575
3.4375,0.10,288.3988,0,107847
5.8125,0.10,487.5878,0,111718
6.1875,0.10,519.0192,0,115852
6.1875,0.10,519.0659,0,119959
6.1875,0.10,519.0451,0,124066
6.1875,0.10,518.8531,0,128199
6.1875,0.10,519.2165,0,131074
6.2500,0.10,524.3090,1246,54631
6.1875,0.10,519.0347,0,54631
6.2500,0.10,524.2880,0,54631
6.2500,0.10,524.1622,0,54631
6.1875,0.10,519.1853,0,54631
6.1875,0.10,519.0399,0,54631
6.1875,0.10,519.0503,0,54631
6.2500,0.10,524.2932,0,65537
6.1875,0.10,519.0347,0,65537
6.1875,0.10,519.0659,0,65537
6.2500,0.10,524.2932,0,65537
6.1875,0.10,519.0399,0,65537
5.4375,0.10,456.1214,0,65537
0.0000,0.10,0.0000,0,65537
0.0000,0.10,0.0000,0,65537
0.0000,0.10,0.0000,0,65537
0.0000,0.10,0.0000,0,65537
0.0000,0.10,0.0000,0,65537
0.0000,0.10,0.0000,0,65537
0.0000,0.10,0.0000,0,65537
0.0000,0.10,0.0000,0,65537
8.3750,0.10,702.3563,0,65537
16.6250,0.10,1394.9967,0,65537
40.6875,0.10,3413.1149,0,65545
5.3125,0.10,445.6403,0,65545
5.9375,0.10,498.0885,0,65545
6.1875,0.10,519.0347,0,65545
6.1875,0.10,518.9102,0,65545
6.1875,0.10,519.1749,0,65545
6.2500,0.10,524.2880,1850,32786
6.1250,0.10,513.7200,0,32786
6.1875,0.10,519.1282,0,32786
6.2500,0.10,524.2356,0,32786
5.1875,0.10,435.1982,0,32786
4.8750,0.10,408.9487,0,32786
6.1250,0.10,513.7766,0,32786
6.1875,0.10,519.0970,0,32786
6.1875,0.10,519.0192,0,32786
5.5625,0.10,466.6397,0,32786
4.9375,0.10,413.9681,0,32786
5.7500,0.10,482.3546,0,32786
6.1875,0.10,518.9310,0,32786
6.1250,0.10,513.7663,0,32786
5.6875,0.10,477.2500,0,32786
5.1875,0.10,435.3375,0,32794
5.5000,0.10,461.3827,0,32794
6.1250,0.10,513.7971,0,32794
6.1250,0.10,513.8074,0,32794
5.8750,0.10,492.8603,0,32794
5.3125,0.10,445.6225,0,32794
5.3125,0.10,445.6537,0,32794
6.0000,0.10,503.3014,0,32803
6.1875,0.10,519.0192,0,32803
5.9375,0.10,498.0985,0,32803
5.4375,0.10,456.0074,0,32803
5.3125,0.10,445.4577,0,32803
5.8125,0.10,487.6951,0,32803
6.1875,0.10,519.0711,0,32803
6.0000,0.10,503.2913,0,32803
5.5625,0.10,466.5743,0,32864
5.3750,0.10,450.9508,0,32864
5.6875,0.10,477.3169,0,32864
6.1250,0.10,513.6687,0,32864
6.0625,0.10,508.4373,0,32864
5.7500,0.10,482.5669,0,32864
5.4375,0.10,455.9117,0,32864
5.6250,0.10,472.0764,0,33021
6.0000,0.10,503.0247,0,33021
6.1250,0.10,513.8690,0,33021
5.8125,0.10,487.5245,0,33021
5.5625,0.10,466.6350,0,33021
5.5625,0.10,466.6443,0,33021
5.9375,0.10,498.0587,0,33021
6.1250,0.10,514.0696,0,33257
5.9375,0.10,498.0786,0,33257
5.6875,0.10,477.1116,0,33257
5.5000,0.10,461.3135,0,33257
5.8750,0.10,492.8849,0,33257
6.1250,0.10,513.8074,0,33257
6.0000,0.10,503.3366,0,33257
5.7500,0.10,482.1135,0,33257
5.6250,0.10,471.7837,0,33572
5.7500,0.10,482.3691,0,33572
6.0625,0.10,508.6051,0,33572
6.0625,0.10,508.5644,0,33572
5.9375,0.10,498.1832,0,33572
5.6875,0.10,477.2166,0,33572
5.7500,0.10,482.3450,0,33572
5.9375,0.10,498.0039,0,33965
6.1250,0.10,513.8793,0,33965
6.0000,0.10,503.3014,0,33965
5.8125,0.10,487.5635,0,33965
5.7500,0.10,482.3643,0,33965
5.8750,0.10,492.8356,0,33965
6.1875,0.10,518.9102,0,33965
6.0625,0.10,508.6814,0,34428
5.9375,0.10,497.7799,0,34428
5.8125,0.10,487.6805,0,34437
5.8750,0.10,492.8110,0,34437
6.0625,0.10,508.6662,0,34437
6.1250,0.10,513.9359,0,34437
6.0625,0.10,508.5695,0,34437
5.8750,0.10,492.8110,0,34979
5.9375,0.10,498.0487,0,34979
5.9375,0.10,498.1085,0,34979
6.1875,0.10,519.0192,0,34979
6.1250,0.10,513.8228,0,34979
6.0625,0.10,508.5695,0,34988
5.8750,0.10,492.7716,0,34988
6.0000,0.10,503.4021,0,35599
6.1875,0.10,519.0244,0,35599
6.1875,0.10,518.9880,0,35599
6.1250,0.10,513.8588,0,35599
6.0000,0.10,503.3165,0,35599
6.0000,0.10,503.3316,0,35599
6.0625,0.10,508.5644,0,35608
6.2500,0.10,524.2618,0,36290
6.2500,0.10,524.2356,0,36290
6.1250,0.10,513.8536,0,36290
6.0625,0.10,508.5594,0,36290
6.0625,0.10,508.5441,0,36290
6.1875,0.10,519.0659,0,36290
6.3125,0.10,529.5097,0,36290
6.2500,0.10,524.1308,0,37041
6.1250,0.10,513.7355,0,37050
6.0625,0.10,508.6916,0,37050
6.1875,0.10,519.0918,0,37050
6.3125,0.10,529.5785,0,37050
6.3125,0.10,529.5309,0,37050
6.3125,0.10,529.5468,0,37050
6.1875,0.10,519.0295,0,37862
6.1875,0.10,519.0399,0,37862
6.2500,0.10,524.3037,0,37871
6.3750,0.10,534.7738,0,37871
6.3750,0.10,534.7738,0,37871
6.3125,0.10,529.5044,0,37871
6.2500,0.10,524.3037,0,37871
6.2500,0.10,523.9946,0,38745
6.3125,0.10,529.5732,0,38745
6.4375,0.10,540.1733,0,38745
6.4375,0.10,540.1247,0,38754
6.3750,0.10,534.6561,0,38754
6.2500,0.10,524.3981,0,38754
6.3125,0.10,529.5415,0,38754
6.4375,0.10,540.0004,0,39680
6.5000,0.10,545.2759,0,39680
6.5000,0.10,545.2541,0,39689
6.3750,0.10,534.7791,0,39689
6.3750,0.10,534.7738,0,39689
6.4375,0.10,540.0166,0,39689
6.4375,0.10,539.8709,0,40667
6.5625,0.10,550.3923,0,40676
6.5000,0.10,545.3795,0,40676
6.5000,0.10,545.4177,0,40676
6.4375,0.10,539.9896,0,40676
6.5000,0.10,545.2759,0,40685
6.5000,0.10,545.2759,0,40685
