megabytes,real_sec,rate_Mbps,retrans,cwnd
0.0625,0.10,5.2410,0,87
0.1875,0.10,15.7335,0,87
0.4375,0.10,36.6925,0,183
0.8750,0.10,73.3570,0,375
1.7500,0.10,146.8491,0,978
3.5625,0.10,298.8711,0,1817
3.5625,0.10,298.8531,0,2481
3.5000,0.10,293.6776,0,3372
3.5625,0.10,298.8561,0,4587
3.5625,0.10,298.7784,0,6221
3.5625,0.10,298.7844,0,6483
3.5000,0.10,293.7217,0,6483
3.5625,0.10,298.7068,0,6483
3.5625,0.10,298.9787,0,6483
3.5625,0.10,298.7097,0,6483
3.5625,0.10,298.9937,0,6483
3.5000,0.10,293.5837,0,6483
3.5625,0.10,298.8591,0,6483
3.5625,0.10,298.8352,0,6483
3.5000,0.10,293.5983,0,6483
3.5625,0.10,298.8651,0,6501
3.5625,0.10,298.8262,0,6501
3.5625,0.10,298.8591,0,6501
3.5625,0.10,298.8292,0,6501
3.5000,0.10,293.6013,0,6501
3.5625,0.10,298.8471,0,6501
3.5625,0.10,298.6799,0,6501
3.5000,0.10,293.7570,0,6501
3.5625,0.10,298.8412,0,6501
3.5625,0.10,298.8531,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8442,0,6501
3.5000,0.10,293.5044,0,6501
3.5625,0.10,298.9338,0,6501
3.5625,0.10,298.7575,0,6501
3.5000,0.10,293.4956,0,6501
3.6250,0.10,304.1235,0,6501
3.5000,0.10,293.7628,0,6501
3.5625,0.10,298.8412,0,6501
3.5625,0.10,298.8471,0,6501
3.5625,0.10,298.8621,0,6501
3.5625,0.10,298.8262,0,6501
3.5000,0.10,293.5954,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8471,0,6501
3.5625,0.10,298.8471,0,6501
3.5000,0.10,293.5132,0,6501
3.5625,0.10,298.9308,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8471,0,6501
3.5000,0.10,293.5426,0,6501
3.5625,0.10,298.8412,0,6501
3.5625,0.10,298.9189,0,6501
3.5000,0.10,293.5044,0,6501
3.6250,0.10,304.1722,0,6501
3.5000,0.10,293.5338,0,6501
3.5625,0.10,298.9368,0,6501
3.5625,0.10,298.8203,0,6501
3.5000,0.10,293.4575,0,6501
3.6250,0.10,304.2361,0,6501
3.5000,0.10,293.5191,0,6501
3.5625,0.10,298.8980,0,6501
3.5625,0.10,298.8830,0,6501
3.5000,0.10,293.5925,0,6501
3.6250,0.10,304.0901,0,6501
3.5000,0.10,293.6160,0,6501
3.5625,0.10,298.8322,0,6501
3.5625,0.10,298.7874,0,6501
3.5000,0.10,293.6688,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8262,0,6501
3.5000,0.10,293.5807,0,6501
3.6250,0.10,304.1144,0,6501
3.5000,0.10,293.6013,0,6501
3.5625,0.10,298.8471,0,6501
3.5625,0.10,298.8382,0,6501
3.5000,0.10,293.6130,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.7784,0,6501
3.5625,0.10,298.8950,0,6501
3.5000,0.10,293.5162,0,6501
3.5625,0.10,298.9308,0,6501
3.5625,0.10,298.6829,0,6501
3.5625,0.10,298.8471,0,6501
3.5000,0.10,293.6277,0,6501
3.5625,0.10,298.8232,0,6501
3.5625,0.10,298.8591,0,6501
3.5625,0.10,298.8561,0,6501
3.5000,0.10,293.5749,0,6501
3.5625,0.10,298.8322,0,6501
3.5625,0.10,298.8501,0,6501
3.5625,0.10,298.8501,0,6501
3.5625,0.10,298.8860,0,6501
3.5000,0.10,293.7188,0,6501
3.5625,0.10,298.8412,0,6501
3.5625,0.10,298.8591,0,6501
3.5000,0.10,293.6013,0,6501
3.5625,0.10,298.8382,0,6501
3.5625,0.10,298.8382,0,6501
3.5625,0.10,298.6978,0,6501
3.5625,0.10,298.8292,0,6501
3.5000,0.10,293.6013,0,6501
3.5625,0.10,298.8681,0,6501
3.5625,0.10,298.8053,0,6501
3.5000,0.10,293.6072,0,6501
3.6250,0.10,304.1175,0,6501
3.5000,0.10,293.6130,0,6501
3.5625,0.10,298.7217,0,6501
3.5625,0.10,298.9338,0,6501
3.5000,0.10,293.6189,0,6501
3.6250,0.10,304.0718,0,6501
3.5000,0.10,293.7658,0,6501
3.5625,0.10,298.8053,0,6501
3.5625,0.10,298.8740,0,6501
3.5000,0.10,293.6013,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8471,0,6501
3.5625,0.10,298.8412,0,6501
3.5000,0.10,293.5983,0,6501
3.5625,0.10,298.8591,0,6501
3.5625,0.10,298.7874,0,6501
3.5625,0.10,298.8890,0,6501
3.5000,0.10,293.6013,0,6501
3.5625,0.10,298.8412,0,6501
3.5625,0.10,298.8471,0,6501
3.5625,0.10,298.8561,0,6501
3.5625,0.10,298.8322,0,6501
3.5000,0.10,293.6013,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8412,0,6501
3.5000,0.10,293.6013,0,6501
3.6250,0.10,304.0901,0,6501
3.5000,0.10,293.6013,0,6501
3.5625,0.10,298.7605,0,6501
3.5625,0.10,298.9279,0,6501
3.5000,0.10,293.6013,0,6501
3.6250,0.10,304.0870,0,6501
3.5000,0.10,293.6042,0,6501
3.5625,0.10,298.8412,0,6501
3.5625,0.10,298.8442,0,6501
3.5000,0.10,293.5983,0,6501
3.6250,0.10,304.0901,0,6501
3.5000,0.10,293.6013,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8561,0,6501
3.5000,0.10,293.5866,0,6501
3.5625,0.10,298.8471,0,6501
3.5625,0.10,298.6978,0,6501
3.5625,0.10,298.9907,0,6501
3.5000,0.10,293.6013,0,6501
3.5625,0.10,298.8412,0,6501
3.5625,0.10,298.8471,0,6501
3.5625,0.10,298.8412,0,6501
3.5625,0.10,298.8412,0,6501
3.5000,0.10,293.6072,0,6501
3.5625,0.10,298.8412,0,6501
3.5625,0.10,298.8442,0,6501
3.5000,0.10,293.6042,0,6501
3.6250,0.10,304.1022,0,6501
3.5000,0.10,293.5866,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8203,0,6501
3.5000,0.10,293.6218,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8023,0,6501
3.5000,0.10,293.6453,0,6501
3.5625,0.10,298.8412,0,6501
3.5625,0.10,298.8053,0,6501
3.5625,0.10,298.8950,0,6501
3.5000,0.10,293.5426,0,6501
3.5625,0.10,298.8950,0,6501
3.5625,0.10,298.7097,0,6501
3.5625,0.10,298.8800,0,6501
3.5000,0.10,293.5338,0,6501
3.5625,0.10,298.8531,0,6501
3.5625,0.10,298.8711,0,6501
3.5625,0.10,298.8382,0,6501
3.5625,0.10,298.8651,0,6501
3.5000,0.10,293.7276,0,6501
3.5625,0.10,298.8292,0,6501
3.5625,0.10,298.8442,0,6501
3.5000,0.10,293.6160,0,6501
3.5625,0.10,298.8442,0,6501
3.5625,0.10,298.8292,0,6501
3.5625,0.10,298.8412,0,6501
3.5625,0.10,298.8621,0,6501
3.5000,0.10,293.5866,0,6501
3.5625,0.10,298.8471,0,6501
3.5625,0.10,298.7964,0,6501
3.5000,0.10,293.6453,0,6501
3.6250,0.10,304.0901,0,6501
3.5000,0.10,293.5983,0,6501
3.5625,0.10,298.8471,0,6501
3.5625,0.10,298.8412,0,6501
3.5000,0.10,293.6013,0,6501
3.6250,0.10,304.0597,0,6501
3.5000,0.10,293.6424,0,6501
3.5625,0.10,298.8232,0,6501
3.5625,0.10,298.8501,0,6501
3.5000,0.10,293.6013,0,6501
3.5625,0.10,298.8382,0,6501
3.5625,0.10,298.8501,0,6501
3.5000,0.10,293.5543,0,6501
3.6250,0.10,304.0110,0,6501
3.5000,0.10,293.5895,0,6501
3.5625,0.10,298.9667,0,6501
3.5625,0.10,298.7993,0,6501
3.5625,0.10,298.7306,0,6501
3.5000,0.10,293.5602,0,6501
3.5625,0.10,298.9368,0,6501
3.5000,0.10,293.5484,0,6501
3.6250,0.10,304.1327,0,6501
3.5000,0.10,293.5895,0,6501
3.5000,0.10,293.5807,0,6501
3.6250,0.10,304.0627,0,6501
3.5000,0.10,293.7217,0,6501
3.5000,0.10,293.5983,0,6501
3.5625,0.10,298.7814,0,6501
3.5625,0.10,298.8203,0,6501
3.5625,0.10,298.8143,0,6501
3.5000,0.10,293.5719,0,6501
3.5625,0.10,299.0595,0,6501
3.5625,0.10,298.8442,0,6501
3.5000,0.10,293.5983,0,6501
3.5625,0.10,298.8471,0,6501
3.5625,0.10,298.8412,0,6501
3.5000,0.10,293.6130,0,6501
3.5625,0.10,298.7038,0,6501
3.5625,0.10,298.8083,0,6501
3.5000,0.10,293.6336,0,6501
3.5625,0.10,298.8292,0,6501
3.5625,0.10,298.8203,0,6501
3.5000,0.10,293.6306,0,6501
