nuttcp-r: v8.1.3: socket
nuttcp-r: buflen=65536 nstream=1 port=8190 mode=tcp
nuttcp-r: reporting_interval=0.10
nuttcp-r: accept=192.168.100.190
nuttcp-r: send_window_size=332800 receive_window_size=236160
nuttcp-r: send_window_avail=249600 receive_window_avail=177120
megabytes=0.0625 real_sec=0.10 rate_Mbps=5.2408 retrans=0 cwnd=87
megabytes=0.1875 real_sec=0.10 rate_Mbps=15.7329 retrans=0 cwnd=87
megabytes=0.3750 real_sec=0.10 rate_Mbps=31.4567 retrans=0 cwnd=183
megabytes=0.8125 real_sec=0.10 rate_Mbps=68.1166 retrans=0 cwnd=375
megabytes=1.0625 real_sec=0.10 rate_Mbps=89.1432 retrans=0 cwnd=707
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6068 retrans=0 cwnd=978
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6147 retrans=0 cwnd=1345
megabytes=1.2500 real_sec=0.10 rate_Mbps=104.8922 retrans=0 cwnd=1852
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6058 retrans=0 cwnd=2263
megabytes=1.1250 real_sec=0.10 rate_Mbps=94.3766 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.5938 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6177 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6366 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6147 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6147 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6157 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6117 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6177 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6157 retrans=0 cwnd=2263
megabytes=1.1250 real_sec=0.10 rate_Mbps=94.3718 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6147 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.5759 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6536 retrans=0 cwnd=2263
megabytes=1.2500 real_sec=0.10 rate_Mbps=104.8555 retrans=0 cwnd=2263
megabytes=1.1250 real_sec=0.10 rate_Mbps=94.3643 retrans=0 cwnd=2263
megabytes=1.1875 real_sec=0.10 rate_Mbps=99.6187 retrans=0 cwnd=2263
